Unnamed: 0,Neighborhood,ExterCond_score,Exter_Cond,OverallCond_score,Overall_Cond,Paved_Drive,Fence,cluster,Sale_Price,Longitude,Latitude,Bedroom_AbvGr,TotRms_AbvGrd,Gr_Liv_Area,Garage_Cars,Year_Remod_Add,norm_Bedroom_AbvGr,norm_TotRms_AbvGrd,norm_Gr_Liv_Area,norm_Garage_Cars,norm_Year_Remod_Add,total
127,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,142125,-93.622864,42.039211,2,5,1078,1,1996,0.25,0.23076923076923078,0.14016578749058026,0.2,0.7666666666666657,2.6876016849264768
128,North_Ames,0.6,Typical,0.6,Good,Paved,Good_Wood,-1,197600,-93.620651,42.039211,3,7,2461,2,2002,0.375,0.3846153846153847,0.40071590052750566,0.4,0.8666666666666671,3.6269979518095576
129,North_Ames,0.8,Good,0.5,Above_Average,Paved,No_Fence,2,172500,-93.620504,42.038538,3,6,1556,2,1950,0.375,0.3076923076923077,0.23021853805576487,0.4,0.0,2.6129108457480728
130,Brookside,0.8,Good,0.6,Good,Paved,No_Fence,-1,116500,-93.629287,42.035256,2,4,858,0,2008,0.25,0.15384615384615385,0.0987189148455162,0.0,0.9666666666666686,2.8692317353583388
131,Brookside,0.0,Poor,0.1,Poor,Paved,Good_Wood,-1,76500,-93.629313,42.035482,3,6,1306,0,1966,0.375,0.3076923076923077,0.18311981914091938,0.0,0.2666666666666657,1.2324787934998929
132,North_Ames,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,128000,-93.62475,42.035943,3,6,1063,1,1954,0.375,0.3076923076923077,0.1373398643556895,0.2,0.06666666666666288,2.08669883871466
133,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,153000,-93.624601,42.036095,3,7,1520,1,1972,0.375,0.3846153846153847,0.2234363225320271,0.2,0.36666666666666714,2.649718373814079
134,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,2,132000,-93.621431,42.037424,2,7,1268,1,1954,0.25,0.3846153846153847,0.17596081386586285,0.2,0.06666666666666288,2.1772428651479103
135,North_Ames,0.6,Typical,0.8,Very_Good,Paved,No_Fence,-1,178000,-93.618221,42.048494,2,5,1128,1,2008,0.25,0.23076923076923078,0.14958553127354937,0.2,0.9666666666666686,3.1970214287094487
136,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,154300,-93.6184183,42.0459375,5,12,2274,2,1960,0.625,0.7692307692307693,0.3654860587792012,0.4,0.1666666666666643,3.3263834946766346
137,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,180000,-93.614307,42.049514,3,7,2207,2,1989,0.375,0.3846153846153847,0.3528636021100226,0.4,0.6499999999999986,3.162478986725406
138,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,190000,-93.614244,42.047447,2,6,1888,2,2002,0.25,0.3076923076923077,0.2927656367746797,0.4,0.8666666666666671,3.2171246111336544
139,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,135000,-93.617693,42.044895,4,8,1604,2,1958,0.5,0.46153846153846156,0.2392614920874152,0.4,0.13333333333333286,2.7341332869592097
140,North_Ames,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,214000,-93.617553,42.043984,3,7,1480,2,2009,0.375,0.3846153846153847,0.21590052750565186,0.4,0.9833333333333343,3.358849245454371
141,North_Ames,0.6,Typical,0.4,Average,Paved,Good_Privacy,-1,136000,-93.617117,42.042908,3,6,1143,1,1959,0.375,0.3076923076923077,0.1524114544084401,0.2,0.14999999999999858,2.1851037621007463
142,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,165500,-93.6177041,42.0430839,4,6,1700,2,1959,0.5,0.3076923076923077,0.2573474001507159,0.4,0.14999999999999858,2.6150397078430223
143,North_Ames,0.8,Good,0.5,Above_Average,Paved,No_Fence,0,145000,-93.618626,42.044847,3,5,1314,1,1957,0.375,0.23076923076923078,0.18462697814619441,0.2,0.11666666666666714,2.4070628755820924
144,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,148000,-93.616582,42.043969,3,6,1194,1,1959,0.375,0.3076923076923077,0.16201959306706856,0.2,0.14999999999999858,2.294711900759375
145,North_Ames,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,142000,-93.614882,42.044052,3,6,1188,2,1959,0.375,0.3076923076923077,0.16088922381311227,0.4,0.14999999999999858,2.3935815315054185
146,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,167500,-93.613301,42.044176,3,6,1264,2,1960,0.375,0.3076923076923077,0.17520723436322533,0.4,0.1666666666666643,2.4245662087221973
147,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,108538,-93.61513,42.044883,3,6,1206,1,1959,0.375,0.3076923076923077,0.16428033157498115,0.2,0.14999999999999858,2.1969726392672873
148,North_Ames,0.6,Typical,0.4,Average,Paved,Good_Wood,-1,159500,-93.614241,42.0435919,3,6,1580,2,1959,0.375,0.3076923076923077,0.23474001507159004,0.4,0.14999999999999858,2.467432322763896
149,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,108000,-93.613624,42.042308,3,5,1337,1,1956,0.375,0.23076923076923078,0.1889600602863602,0.2,0.10000000000000142,2.0947292910555926
150,North_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,2,135000,-93.615622,42.040396,2,4,1064,1,1952,0.25,0.15384615384615385,0.1375282592313489,0.2,0.03333333333333144,1.9747077464108342
151,North_Ames,0.8,Good,0.5,Above_Average,Paved,Good_Wood,-1,122500,-93.617092,42.04137,3,5,972,1,1955,0.375,0.23076923076923078,0.12019593067068576,0.2,0.0833333333333357,2.309298494773252
152,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,2,119000,-93.61722,42.038515,2,5,988,1,1958,0.25,0.23076923076923078,0.12321024868123587,0.2,0.13333333333333286,1.9373128127837995
153,North_Ames,0.8,Good,0.6,Good,Paved,No_Fence,2,109000,-93.618428,42.039841,3,5,1057,1,2007,0.375,0.23076923076923078,0.13620949510173322,0.2,0.9500000000000028,3.2919787258709667
154,North_Ames,0.6,Typical,0.6,Good,Dirt_Gravel,No_Fence,2,105000,-93.615475,42.038443,2,4,985,2,1994,0.25,0.15384615384615385,0.12264506405425774,0.4,0.7333333333333343,2.859824551233746
155,North_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,2,107500,-93.611642,42.038521,2,5,827,1,2007,0.25,0.23076923076923078,0.09287867370007535,0.2,0.9500000000000028,2.923647904469309
156,North_Ames,0.6,Typical,0.6,Good,Paved,Good_Wood,2,144900,-93.618788,42.038249,3,6,1086,2,2003,0.375,0.3076923076923077,0.14167294649585532,0.4,0.8833333333333329,3.3076985875214957
157,North_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,2,129000,-93.6192014,42.0381282,2,4,936,1,2000,0.25,0.15384615384615385,0.11341371514694801,0.2,0.8333333333333357,2.7505932023264377
158,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,2,97500,-93.620341,42.035869,3,6,1458,1,1950,0.375,0.3076923076923077,0.21175584024114547,0.2,0.0,2.0944481479334534
159,Old_Town,0.6,Typical,0.4,Average,Paved,Good_Privacy,2,144000,-93.6116762,42.0372097,0,4,1056,2,1980,0.0,0.15384615384615385,0.13602110022607386,0.4,0.5,2.1898672540722277
160,North_Ames,0.8,Good,0.6,Good,Paved,No_Fence,2,162000,-93.607275,42.040085,3,7,1287,2,2006,0.375,0.3846153846153847,0.1795403165033911,0.4,0.93333333333333,3.6724890344521057
161,North_Ames,0.8,Good,0.6,Good,Paved,No_Fence,2,242000,-93.606905,42.041119,5,11,2978,2,2007,0.625,0.6923076923076924,0.49811605124340613,0.4,0.9500000000000028,4.565423743551102
162,North_Ames,0.6,Typical,0.8,Very_Good,Paved,Good_Wood,2,132000,-93.61061,42.035867,3,5,1224,1,2004,0.375,0.23076923076923078,0.16767143933685003,0.2,0.8999999999999986,3.2734406701060794
163,North_Ames,0.6,Typical,0.6,Good,Paved,Good_Privacy,2,154000,-93.605969,42.03594,3,6,1246,1,1994,0.375,0.3076923076923077,0.17181612660135645,0.2,0.7333333333333343,2.9878417676269984
164,North_Ames,0.4,Fair,0.3,Below_Average,Paved,Minimum_Privacy,2,166000,-93.609218,42.0347571,4,6,1385,2,1952,0.5,0.3076923076923077,0.19800301431801054,0.4,0.03333333333333144,2.1390286553436497
165,North_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,2,134800,-93.607801,42.034848,3,5,900,2,2000,0.375,0.23076923076923078,0.10663149962321025,0.4,0.8333333333333357,3.1457340637257767
166,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,2,160000,-93.605943,42.034748,3,5,1116,2,1962,0.375,0.23076923076923078,0.1473247927656368,0.4,0.20000000000000284,2.4530940235348706
167,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,2,148000,-93.606742,42.034851,3,6,1175,2,1960,0.375,0.3076923076923077,0.15844009042954033,0.4,0.1666666666666643,2.5077990647885122
168,North_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,2,192000,-93.604835,42.036873,2,7,1395,2,1984,0.25,0.3846153846153847,0.19988696307460435,0.4,0.5666666666666629,3.001169014356652
169,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,2,155000,-93.603705,42.037093,4,7,1839,2,1966,0.5,0.3846153846153847,0.28353428786737,0.4,0.2666666666666657,2.8348163391494205
170,Old_Town,0.6,Typical,0.4,Average,Paved,No_Fence,2,80400,-93.617014,42.033313,3,9,1844,1,1954,0.375,0.5384615384615384,0.2844762622456669,0.2,0.06666666666666288,2.464604467373868
171,Old_Town,0.6,Typical,0.6,Good,Dirt_Gravel,No_Fence,2,96500,-93.617135,42.032134,3,7,1140,0,2004,0.375,0.3846153846153847,0.15184626978146196,0.0,0.8999999999999986,3.0114616543968453
172,Old_Town,0.6,Typical,0.6,Good,Partial_Pavement,Minimum_Privacy,2,109500,-93.62024,42.031363,2,5,936,0,1950,0.25,0.23076923076923078,0.11341371514694801,0.0,0.0,1.7941829459161787
173,Old_Town,0.6,Typical,0.5,Above_Average,Paved,No_Fence,2,115000,-93.620241,42.031381,2,5,1028,2,1950,0.25,0.23076923076923078,0.13074604370761114,0.4,0.0,2.111515274476842
174,Old_Town,0.6,Typical,0.6,Good,Paved,No_Fence,2,143000,-93.6179112,42.0303783,3,6,1347,2,1957,0.375,0.3076923076923077,0.190844009042954,0.4,0.11666666666666714,2.590202983401929
175,Old_Town,0.8,Good,0.5,Above_Average,Paved,No_Fence,2,107400,-93.614002,42.033279,3,8,1605,1,1950,0.375,0.46153846153846156,0.23944988696307462,0.2,0.0,2.5759883485015362
176,Old_Town,0.8,Good,0.5,Above_Average,Paved,No_Fence,2,80000,-93.615431,42.033644,2,4,747,1,1950,0.25,0.15384615384615385,0.0778070836473248,0.2,0.0,1.9816532374934788
177,Old_Town,0.8,Good,0.6,Good,Paved,Minimum_Privacy,2,119000,-93.615446,42.032391,2,4,804,1,1992,0.25,0.15384615384615385,0.08854559155990957,0.2,0.7000000000000028,2.7923917454060665
178,Old_Town,0.6,Typical,0.6,Good,Paved,No_Fence,2,130000,-93.608954,42.03128,3,6,1316,2,2001,0.375,0.3076923076923077,0.1850037678975132,0.4,0.8500000000000014,3.317696075589822
179,Old_Town,0.6,Typical,0.6,Good,Dirt_Gravel,No_Fence,2,119000,-93.6090761,42.0303113,3,6,1251,1,2000,0.375,0.3076923076923077,0.17275810097965336,0.2,0.8333333333333357,3.0887837420052966
180,Old_Town,0.8,Good,0.6,Good,Paved,No_Fence,2,129000,-93.610466,42.030383,3,7,1633,1,2009,0.375,0.3846153846153847,0.24472494348153728,0.2,0.9833333333333343,3.5876736614302565
181,Old_Town,0.6,Typical,0.5,Above_Average,Paved,No_Fence,2,100000,-93.610468,42.030467,3,6,1245,1,1962,0.375,0.3076923076923077,0.17162773172569706,0.2,0.20000000000000284,2.3543200394180075
182,Old_Town,0.4,Fair,0.1,Poor,Dirt_Gravel,No_Fence,2,12789,-93.606789,42.030388,2,5,832,2,1970,0.25,0.23076923076923078,0.09382064807837226,0.4,0.3333333333333357,1.8079232121809388
183,Old_Town,0.8,Good,0.8,Very_Good,Paved,No_Fence,2,105900,-93.606789,42.030331,2,5,720,2,2003,0.25,0.23076923076923078,0.07272042200452147,0.4,0.8833333333333329,3.436822986107085
184,Old_Town,0.8,Good,1.0,Excellent,Paved,No_Fence,2,150000,-93.616887,42.028099,3,7,1566,1,2003,0.375,0.3846153846153847,0.23210248681235868,0.2,0.8833333333333329,3.875051204761076
185,Old_Town,0.8,Good,0.5,Above_Average,Paved,No_Fence,2,139000,-93.610588,42.029146,4,7,1652,1,1950,0.5,0.3846153846153847,0.24830444611906555,0.2,0.0,2.6329198307344504
186,Old_Town,0.8,Good,1.0,Excellent,Dirt_Gravel,No_Fence,2,240000,-93.61221,42.028145,3,7,2268,2,2002,0.375,0.3846153846153847,0.36435568952524494,0.4,0.8666666666666671,4.190637740807297
187,Old_Town,0.4,Fair,0.2,Fair,Dirt_Gravel,No_Fence,2,76500,-93.608878,42.028083,4,12,2256,0,1950,0.5,0.7692307692307693,0.36209495101733236,0.0,0.0,2.2313257202481016
188,Old_Town,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,2,149700,-93.608246,42.03005,2,6,1236,2,1996,0.25,0.3076923076923077,0.1699321778447626,0.4,0.7666666666666657,3.094291152203736
189,Old_Town,0.6,Typical,0.6,Good,Paved,No_Fence,2,125500,-93.607238,42.028164,3,6,1363,2,1950,0.375,0.3076923076923077,0.19385832705350414,0.4,0.0,2.476550634745812
190,Old_Town,0.6,Typical,0.5,Above_Average,Dirt_Gravel,No_Fence,2,122500,-93.608752,42.02916,4,11,2290,2,1950,0.5,0.6923076923076924,0.36850037678975134,0.4,0.0,3.060808069097444
191,Old_Town,0.6,Typical,0.6,Good,Paved,No_Fence,2,140750,-93.607088,42.028165,2,6,1470,2,1994,0.25,0.3076923076923077,0.21401657874905805,0.4,0.7333333333333343,3.1050422197747
192,Brookside,0.8,Good,0.5,Above_Average,Paved,Minimum_Privacy,-1,128500,-93.625737,42.033642,3,7,1612,1,1997,0.375,0.3846153846153847,0.2407686510926903,0.2,0.7833333333333314,3.2837173690414065
193,Brookside,0.6,Typical,0.6,Good,Paved,No_Fence,-1,209500,-93.625825,42.030187,3,8,2068,1,2005,0.375,0.46153846153846156,0.3266767143933685,0.2,0.9166666666666643,3.4798818425984943
194,Brookside,0.6,Typical,0.6,Good,Partial_Pavement,Minimum_Privacy,-1,87000,-93.625586,42.033621,2,4,765,1,1950,0.25,0.15384615384615385,0.08119819140919368,0.2,0.0,1.8850443452553476
195,Brookside,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,134000,-93.624566,42.033563,2,5,1132,1,1950,0.25,0.23076923076923078,0.1503391107761869,0.2,0.0,2.0311083415454174
196,Brookside,0.8,Good,0.5,Above_Average,Paved,No_Fence,-1,128000,-93.622597,42.0336,3,6,1196,2,1950,0.375,0.3076923076923077,0.16239638281838734,0.4,0.0,2.545088690510695
197,Brookside,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,132000,-93.623523,42.033665,3,7,1453,1,1950,0.375,0.3846153846153847,0.2108138658628485,0.2,0.0,2.2704292504782333
198,Brookside,0.6,Typical,0.6,Good,Partial_Pavement,No_Fence,-1,139900,-93.622448,42.033631,3,6,1416,1,1950,0.375,0.3076923076923077,0.2038432554634514,0.2,0.0,2.286535563155759
199,Brookside,0.6,Typical,0.6,Good,Partial_Pavement,No_Fence,-1,123900,-93.623483,42.031556,2,5,1040,2,1980,0.25,0.23076923076923078,0.13300678221552373,0.4,0.5,2.7137760129847543
200,Brookside,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,138400,-93.621482,42.031337,4,7,1536,2,1950,0.5,0.3846153846153847,0.22645064054257724,0.4,0.0,2.511066025157962
201,Old_Town,0.6,Typical,0.4,Average,Paved,No_Fence,2,109500,-93.620409,42.032302,2,5,1068,1,1950,0.25,0.23076923076923078,0.13828183873398645,0.2,0.0,1.8190510695032172
202,Old_Town,0.6,Typical,0.5,Above_Average,Paved,Good_Privacy,-1,140000,-93.62338,42.027986,3,9,1710,2,1950,0.375,0.5384615384615384,0.2592313489073097,0.4,0.0,2.6726928873688482
203,Old_Town,0.4,Fair,0.4,Average,Paved,Good_Privacy,-1,149500,-93.621674,42.028888,4,9,1962,2,1950,0.5,0.5384615384615384,0.306706857573474,0.4,0.0,2.5451683960350127
204,Old_Town,0.8,Good,0.8,Very_Good,Dirt_Gravel,No_Fence,-1,159900,-93.621835,42.028875,3,7,1560,0,2009,0.375,0.3846153846153847,0.2309721175584024,0.0,0.9833333333333343,3.5739208355071215
205,Old_Town,0.8,Good,0.8,Very_Good,Paved,Good_Privacy,-1,122000,-93.621632,42.026914,3,6,1324,1,1993,0.375,0.3076923076923077,0.18651092690278825,0.2,0.7166666666666686,3.385869901261765
206,Iowa_DOT_and_Rail_Road,0.6,Typical,0.4,Average,Paved,No_Fence,-1,110000,-93.629495,42.020693,2,5,816,2,1963,0.25,0.23076923076923078,0.09080633006782216,0.4,0.21666666666666856,2.1882422275037214
207,Iowa_DOT_and_Rail_Road,0.4,Fair,0.4,Average,Dirt_Gravel,No_Fence,-1,55000,-93.626876,42.024141,3,7,1092,0,1950,0.375,0.3846153846153847,0.14280331574981162,0.0,0.0,1.7024187003651963
208,Old_Town,0.8,Good,1.0,Excellent,Dirt_Gravel,Minimum_Privacy,-1,140000,-93.620386,42.026741,4,8,1812,2,1996,0.5,0.46153846153846156,0.2784476262245667,0.4,0.7666666666666657,4.206652754429694
209,Clear_Creek,0.8,Good,0.6,Good,Paved,No_Fence,-1,244400,-93.656231,42.033454,4,10,2403,1,1950,0.5,0.6153846153846154,0.3897889977392615,0.2,0.0,3.1051736131238767
210,Clear_Creek,0.6,Typical,0.4,Average,Paved,No_Fence,-1,173000,-93.655538,42.032432,3,8,1675,1,1959,0.375,0.46153846153846156,0.25263752825923136,0.2,0.14999999999999858,2.4391759897976915
211,Clear_Creek,0.6,Typical,0.2,Fair,Dirt_Gravel,No_Fence,-1,107500,-93.658265,42.028256,3,6,1224,1,1950,0.375,0.3076923076923077,0.16767143933685003,0.2,0.0,1.8503637470291578
212,South_and_West_of_Iowa_State_University,0.4,Fair,0.3,Below_Average,Dirt_Gravel,No_Fence,-1,100000,-93.656924,42.026752,3,6,1392,0,1950,0.375,0.3076923076923077,0.19932177844762622,0.0,0.0,1.5820140861399339
213,South_and_West_of_Iowa_State_University,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,95000,-93.658081,42.02616,3,5,919,1,1950,0.375,0.23076923076923078,0.11021100226073852,0.2,0.0,1.9159802330299693
214,South_and_West_of_Iowa_State_University,0.6,Typical,0.0,Very_Poor,Dirt_Gravel,No_Fence,-1,93369,-93.657573,42.025255,4,7,1884,0,1950,0.5,0.3846153846153847,0.2920120572720422,0.0,0.0,1.7766274418874268
215,South_and_West_of_Iowa_State_University,0.8,Good,0.6,Good,Partial_Pavement,No_Fence,-1,114900,-93.655849,42.022825,2,7,1680,2,1950,0.25,0.3846153846153847,0.25357950263752826,0.4,0.0,2.688194887252913
216,Sawyer,0.8,Good,0.8,Very_Good,Dirt_Gravel,No_Fence,-1,94000,-93.672036,42.034451,2,6,1020,0,1996,0.25,0.3076923076923077,0.1292388847023361,0.0,0.7666666666666657,3.0535978590613095
217,Sawyer,0.4,Fair,0.2,Fair,Paved,No_Fence,-1,136000,-93.671021,42.033386,4,8,1832,0,1967,0.5,0.46153846153846156,0.2822155237377543,0.0,0.28333333333333144,2.127087318609547
218,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,136500,-93.671076,42.033387,4,8,1768,0,1968,0.5,0.46153846153846156,0.2701582516955539,0.0,0.29999999999999716,2.5316967132340125
219,Sawyer,0.6,Typical,0.3,Below_Average,Paved,No_Fence,-1,131500,-93.673401,42.033008,3,6,1039,2,1965,0.375,0.3076923076923077,0.13281838733986434,0.4,0.25,2.365510695032172
220,Sawyer,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,121500,-93.672381,42.03237,3,5,1392,2,1996,0.375,0.23076923076923078,0.19932177844762622,0.4,0.7666666666666657,3.0717576758835228
221,Sawyer,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,125000,-93.678141,42.029867,3,5,912,1,1967,0.375,0.23076923076923078,0.10889223813112284,0.2,0.28333333333333144,2.1979948022336853
222,Sawyer,0.8,Good,0.8,Very_Good,Paved,Minimum_Privacy,-1,154000,-93.676659,42.03069,3,6,1060,1,2001,0.375,0.3076923076923077,0.13677467972871138,0.2,0.8500000000000014,3.4694669874210207
223,Sawyer,0.6,Typical,0.6,Good,Paved,No_Fence,-1,137900,-93.677992,42.029924,3,5,892,1,2008,0.375,0.23076923076923078,0.10512434061793519,0.2,0.9666666666666686,3.0775602380538345
224,Sawyer,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,158000,-93.676654,42.029731,4,7,1352,1,1969,0.5,0.3846153846153847,0.19178598342125092,0.2,0.3166666666666629,2.7930680347032983
225,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,137250,-93.676674,42.030519,2,4,864,1,1968,0.25,0.15384615384615385,0.0998492840994725,0.2,0.29999999999999716,2.0036954379456233
226,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,160250,-93.671511,42.031187,3,5,1373,2,1978,0.375,0.23076923076923078,0.19574227581009795,0.4,0.46666666666666856,2.6681781732459973
227,Sawyer,0.8,Good,0.4,Average,Paved,Minimum_Privacy,-1,163000,-93.673565,42.03136,4,7,1440,2,1968,0.5,0.3846153846153847,0.20836473247927656,0.4,0.29999999999999716,2.9929801170946586
228,Sawyer,0.6,Typical,0.4,Average,Paved,Good_Privacy,-1,158900,-93.672523,42.03128,3,6,1386,2,1978,0.375,0.3076923076923077,0.19819140919366995,0.4,0.46666666666666856,2.747550383552646
229,Clear_Creek,0.6,Typical,0.4,Average,Paved,No_Fence,-1,328000,-93.670503,42.030082,3,7,2260,2,1997,0.375,0.3846153846153847,0.36284853051996985,0.4,0.7833333333333314,3.305797248468686
230,Clear_Creek,0.8,Good,0.6,Good,Paved,No_Fence,-1,270000,-93.670114,42.03009,1,4,1483,2,2001,0.125,0.15384615384615385,0.21646571213263,0.4,0.8500000000000014,3.145311865978785
231,Sawyer,0.6,Typical,0.3,Below_Average,Dirt_Gravel,No_Fence,-1,85000,-93.663619,42.03387,2,4,756,2,1950,0.25,0.15384615384615385,0.07950263752825923,0.4,0.0,1.783348791374413
232,Sawyer,0.6,Typical,0.6,Good,Paved,No_Fence,-1,128000,-93.668378,42.032164,2,4,1067,2,1995,0.25,0.15384615384615385,0.13809344385832706,0.4,0.75,2.891939597704481
233,Clear_Creek,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,260000,-93.667904,42.026547,0,4,1524,2,1979,0.0,0.15384615384615385,0.22418990203466466,0.4,0.4833333333333343,2.3613693892141527
234,Clear_Creek,0.6,Typical,0.4,Average,Paved,No_Fence,-1,230000,-93.675038,42.024673,4,8,1981,2,1992,0.5,0.46153846153846156,0.31028636021100225,0.4,0.7000000000000028,3.371824821749467
235,Edwards,0.6,Typical,0.3,Below_Average,Paved,No_Fence,-1,124000,-93.671178,42.023079,4,8,1610,1,1990,0.5,0.46153846153846156,0.24039186134137153,0.2,0.6666666666666643,2.9685969895464974
236,Edwards,0.6,Typical,0.4,Average,Paved,No_Fence,-1,83000,-93.662762,42.028226,2,5,835,1,1950,0.25,0.23076923076923078,0.09438583270535042,0.2,0.0,1.7751550634745812
237,Edwards,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,144500,-93.66357,42.026533,3,6,1074,1,1987,0.375,0.3076923076923077,0.13941220798794274,0.2,0.6166666666666671,2.8387711823469175
238,Edwards,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,129000,-93.667708,42.024208,3,6,1144,1,1956,0.375,0.3076923076923077,0.15259984928409948,0.2,0.10000000000000142,2.2352921569764086
239,Edwards,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,127000,-93.66526,42.025173,3,8,1531,1,1979,0.375,0.46153846153846156,0.22550866616428034,0.2,0.4833333333333343,2.845380461036076
240,Edwards,0.6,Typical,0.6,Good,Paved,No_Fence,-1,128000,-93.666097,42.02526,3,5,1172,1,1998,0.375,0.23076923076923078,0.15787490580256217,0.2,0.7999999999999972,2.9636441365717903
